track_name;artists;track_genre
loversmoon;glennfrey;rock
partytown;glennfrey;rock
thatgirl;glennfrey;rock
theheatisonfrombeverlyhillscopsoundtrack;glennfrey;rock
somedaysoon;harlem;rock
naturebump000;invention;rock
carryyouhome;jamesblunt;rock
tearsandrain;jamesblunt;rock
birdonawiredigitally;jenniferwarnes;rock
famousblueraincoatdigitally;jenniferwarnes;rock
songofbernadettedigitally;jenniferwarnes;rock
stonedimmaculate;jimmorrison;rock
themovie;jimmorrison;rock
angelsandsailors;jimmorrisonthedoors;rock
awake;jimmorrisonthedoors;rock
babylonfading;jimmorrisonthedoors;rock
birdofprey;jimmorrisonthedoors;rock
blackpolishedchrome;jimmorrisonthedoors;rock
cursesinvocations;jimmorrisonthedoors;rock
dawnshighway;jimmorrisonthedoors;rock
hourformagic;jimmorrisonthedoors;rock
lament;jimmorrisonthedoors;rock
latinochrome;jimmorrisonthedoors;rock
newbornawakening;jimmorrisonthedoors;rock
thehitchhiker;jimmorrisonthedoors;rock
theworldonfire;jimmorrisonthedoors;rock
tocomeofage;jimmorrisonthedoors;rock
drivingwheels;jimmybarnes;rock
heartsonfirefromrockyivsoundtrack;johncafferty;rock
ropethemoon;johnmichaelmontgomery;rock
greatbigkiss;johnnythunders;rock
leavemealone;johnnythunders;rock
pipeline;johnnythunders;rock
youcantputyourarmsaroundamemory;johnnythunders;rock
youcantputyourarmsroundamemory;johnnythunders;rock
cantodeossanha;jurassic5;rock
concreteschoolyard;jurassic5;rock
freedom;jurassic5;rock
highfidelity;jurassic5;rock
jayou;jurassic5;rock
jurassfinishfirst;jurassic5;rock
qualitycontrol;jurassic5;rock
theinfluence;jurassic5;rock
whatsgolden;jurassic5;rock
evolutionisticallyyours;jzefgatysik;rock
sway;jzefgatysik;rock
changes;lauv;rock
allineedisyou;lecrae;rock
imturnt;lecrae;rock
takemeasiam;lecrae;rock
skateboardp;madeintyo;rock
foolsparadise;melisamorgan;rock
hardwoman;mickjagger;rock
bluesfornothing;mikebloomfieldalkooperstevestills;rock
iwantyoubad;nrbqthewholewheathorns;rock
oldie;oddfuture;rock
pleasebethere;orleans;rock
stilltheone45version;orleans;rock
stoned;orleans;rock
timepasseson;orleans;rock
sometimeslovejustaintenough;pattysmythdonhenley;rock
magic2003remaster;pilot;rock
thegivingtree;plainwhitets;rock
makeitrain;popsmokerowdyrebel;rock
betterplace;rachelplatten;rock
flowerdrumsongoriginalbroadwaycastienjoybeingagirl;richardrodgerspatsuzukisalvatoredellisola;rock
thecenterofmyjoy;richardsmallwood;rock
dontletthesungodownonme;rogerdaltrey;rock
grooveme;saltnpepa;rock
bringitallback;sclub7;rock
dontstopmovin;sclub7;rock
haveyouever;sclub7;rock
reachradioedit;sclub7;rock
sclubparty;sclub7;rock
belfastchild2002;simpleminds;rock
changeling;simpleminds;rock
dontyouforgetaboutme12version;simpleminds;rock
ghostdancing;simpleminds;rock
hypnotised2002digitalremaster;simpleminds;rock
itravel;simpleminds;rock
itravel2002;simpleminds;rock
lettherebelove2002digitalremaster;simpleminds;rock
lovesong;simpleminds;rock
mandeladay2002;simpleminds;rock
onceuponatime;simpleminds;rock
speedyourlovetome2002digitalremaster;simpleminds;rock
themeforgreatcities2002;simpleminds;rock
uponthecatwalk2002digitalremaster;simpleminds;rock
waterfront2002mix;simpleminds;rock
getdown;sixgenesislynea;rock
breaknasweat;skrillexthedoorsraymanzarekrobbykrieger;rock
coziluvyou;slade;rock
everyday;slade;rock
farfaraway;slade;rock
howdoesitfeel;slade;rock
merryxmaseverybody;slade;rock
runrunaway12version;slade;rock
runrunawayradioedit;slade;rock
fordinner;slint;rock
allornothing;smallfaces;rock
itchycoopark2012remaster;smallfaces;rock
itchycooparkversion2012remaster;smallfaces;rock
shalalalaleeversion;smallfaces;rock
shake;smallfaces;rock
tinsoldier2012remaster;smallfaces;rock
tinsoldier2013remaster;smallfaces;rock
whatsamatterbaby;smallfaces;rock
youneedloving;smallfaces;rock
chocolate;snowpatrol;rock
cracktheshutters;snowpatrol;rock
justsayyes;snowpatrol;rock
makethisgoonforever;snowpatrol;rock
openyoureyes;snowpatrol;rock
run;snowpatrol;rock
shutyoureyes;snowpatrol;rock
youcouldbehappy;snowpatrol;rock
dilelaverdad;solido;rock
hastalacimadelcielo;solido;rock
nomasesterey;solido;rock
talvez;solido;rock
ghostridersinthesky;sonsofthepioneers;rock
blueprairie;sonsofthepioneers;rock
blueshadowsonthetrail;sonsofthepioneers;rock
oburymenotontheloneprairie;sonsofthepioneers;rock
olefaithful;sonsofthepioneers;rock
outlaws;sonsofthepioneers;rock
redrivervalley;sonsofthepioneers;rock
ridersinthesky;sonsofthepioneers;rock
ridindownthecanyon;sonsofthepioneers;rock
ridinhome;sonsofthepioneers;rock
suddenlytheresavalley;sonsofthepioneers;rock
takemebacktomybootsandsaddles;sonsofthepioneers;rock
teardropsinmyheart;sonsofthepioneers;rock
thecattlecall;sonsofthepioneers;rock
thelastroundup;sonsofthepioneers;rock
theplacewhereiworshipisthewideopenspaces;sonsofthepioneers;rock
theresagoldmineinthesky;sonsofthepioneers;rock
theresalonglongtrail;sonsofthepioneers;rock
timbertrail;sonsofthepioneers;rock
tumblingtumbleweeds;sonsofthepioneers;rock
twilightonthetrail;sonsofthepioneers;rock
wagonwheels;sonsofthepioneers;rock
wanderers;sonsofthepioneers;rock
wayoutthere;sonsofthepioneers;rock
whenthebloomisonthesage;sonsofthepioneers;rock
whoopeetiyiyo;sonsofthepioneers;rock
whoopietiyiyo;sonsofthepioneers;rock
wind;sonsofthepioneers;rock
haveyoueverseentherain;spindoctors;rock
whattimeisit;spindoctors;rock
dirtycreature;splitenz;rock
ihopeinever;splitenz;rock
messagetomygirl;splitenz;rock
onestepahead;splitenz;rock
sixmonthsinaleakyboat;splitenz;rock
jane;starship;rock
setthenighttomusic;starship;rock
aja;steelydan;rock
almostgothic;steelydan;rock
anyworldthatimwelcometo;steelydan;rock
babylonsisters;steelydan;rock
badsneakers;steelydan;rock
barrytown;steelydan;rock
blackcow;steelydan;rock
bodhisattva;steelydan;rock
brooklynowesthecharmerunderme;steelydan;rock
chainlightning;steelydan;rock
changeoftheguard;steelydan;rock
charliefreak;steelydan;rock
cousindupree;steelydan;rock
daddydontinthatnewyorkcitynomore;steelydan;rock
doctorwu;steelydan;rock
donttakemea;steelydan;rock
eaststlouistoodleoo;steelydan;rock
everyonesgonetothemovies;steelydan;rock
everythingyoudid;steelydan;rock
fm;steelydan;rock
fireinthehole;steelydan;rock
gaucho;steelydan;rock
glamourprofession;steelydan;rock
godwhacker;steelydan;rock
greenearrings;steelydan;rock
haitiandivorce;steelydan;rock
hereatthewesternworld;steelydan;rock
homeatlast;steelydan;rock
igotthenews;steelydan;rock
jackofspeed;steelydan;rock
kingoftheworld;steelydan;rock
kings;steelydan;rock
monkeyinyoursoul;steelydan;rock
myrival;steelydan;rock
nightbynight;steelydan;rock
parkersband;steelydan;rock
pearlofthequarter;steelydan;rock
razorboy;steelydan;rock
rosedarling;steelydan;rock
signinstranger;steelydan;rock
thebostonrag;steelydan;rock
thecavesofaltamira;steelydan;rock
thelastmall;steelydan;rock
theroyalscam;steelydan;rock
thingsimissthemost;steelydan;rock
thirdworldman;steelydan;rock
throughwithbuzz;steelydan;rock
throwbackthelittleones;steelydan;rock
turnthatheartbeatoveragain;steelydan;rock
whatashameaboutme;steelydan;rock
withagun;steelydan;rock
yourgoldteeth;steelydan;rock
yourgoldteethii;steelydan;rock
anyway;stephenstills;rock
blackqueenlpversion;stephenstills;rock
bluebirdrevisited;stephenstills;rock
bluesman;stephenstills;rock
bothofusboundtolose;stephenstills;rock
boundtofall;stephenstills;rock
cherokee;stephenstills;rock
churchptofsomeone;stephenstills;rock
colorado;stephenstills;rock
dofortheothers;stephenstills;rock
dontlookatmyshadow;stephenstills;rock
falleneagle;stephenstills;rock
gobackhome;stephenstills;rock
hideitsodeep;stephenstills;rock
howfar;stephenstills;rock
isntitabouttime;stephenstills;rock
jesusgaveloveawayforfree;stephenstills;rock
jetsetsigh;stephenstills;rock
johnnysgarden;stephenstills;rock
knowyougottorun;stephenstills;rock
movearound;stephenstills;rock
nothintodobuttoday;stephenstills;rock
oldtimesgoodtimes;stephenstills;rock
pensamiento;stephenstills;rock
rightnow;stephenstills;rock
rockandrollcraziescubanbluegrass;stephenstills;rock
singincall;stephenstills;rock
sobeginsthetask;stephenstills;rock
songoflove;stephenstills;rock
sugarbabe;stephenstills;rock
thelovegangster;stephenstills;rock
thetreasuretakeone;stephenstills;rock
toaflame;stephenstills;rock
treetopflyerdemo;stephenstills;rock
wearenothelpless;stephenstills;rock
whattodo;stephenstills;rock
28;steppenwolf;rock
agirliknew;steppenwolf;rock
annieannieover;steppenwolf;rock
ballcrusher;steppenwolf;rock
berryridesagain;steppenwolf;rock
corinacorina1970;steppenwolf;rock
desperation;steppenwolf;rock
disappointmentnumberunknown;steppenwolf;rock
dontsteponthegrasssam;steppenwolf;rock
draftresister;steppenwolf;rock
everybodysnextone;steppenwolf;rock
fasterthanthespeedoflife;steppenwolf;rock
foggymentalbreakdown;steppenwolf;rock
fortydaysandfortynights;steppenwolf;rock
hippostomp;steppenwolf;rock
hodgepodgestrainedthroughaleslie;steppenwolf;rock
hoochiecoochieman;steppenwolf;rock
lostandfoundbytrialanderror;steppenwolf;rock
monstersuicideamericamedley;steppenwolf;rock
noneofyourdoing;steppenwolf;rock
powerplay;steppenwolf;rock
resurrection;steppenwolf;rock
sookiesookie;steppenwolf;rock
spiritualfantasy;steppenwolf;rock
takewhatyouneed;steppenwolf;rock
tenderness;steppenwolf;rock
theostrich;steppenwolf;rock
tightenupyourwig;steppenwolf;rock
whatwouldyoudoifididthattoyou;steppenwolf;rock
yourwallstoohigh;steppenwolf;rock
babesinthewood;stevemillerband;rock
blueodyssey;stevemillerband;rock
comeoninmykitchen;stevemillerband;rock
dancedancedance;stevemillerband;rock
dearmary;stevemillerband;rock
electroluximbroglio;stevemillerband;rock
evilattheaquariustheaterboston1973;stevemillerband;rock
gangsteroflove;stevemillerband;rock
giveitup;stevemillerband;rock
goingtomexico;stevemillerband;rock
goingtothecountry;stevemillerband;rock
iwanttomaketheworldturnaround;stevemillerband;rock
inmyfirstmind;stevemillerband;rock
jetairliner;stevemillerband;rock
junglelove;stevemillerband;rock
livingintheusa;stevemillerband;rock
livingintheusa1991;stevemillerband;rock
luckyman;stevemillerband;rock
marylou;stevemillerband;rock
mercuryblues;stevemillerband;rock
motherlesschildren1991;stevemillerband;rock
mydarkhour;stevemillerband;rock
myownspace;stevemillerband;rock
quicksilvergirl;stevemillerband;rock
sacrifice;stevemillerband;rock
serenade;stevemillerband;rock
shubadadumamamama;stevemillerband;rock
somethingtobelievein;stevemillerband;rock
songforourancestors;stevemillerband;rock
spacecowboy;stevemillerband;rock
spaceintro;stevemillerband;rock
sugarbabe;stevemillerband;rock
sweetmaree;stevemillerband;rock
swingtown;stevemillerband;rock
thelovincup;stevemillerband;rock
thestake;stevemillerband;rock
thewindow;stevemillerband;rock
threshold;stevemillerband;rock
truefinelove;stevemillerband;rock
wideriver;stevemillerband;rock
wildmountainhoney;stevemillerband;rock
wishuponastar;stevemillerband;rock
yousendme;stevemillerband;rock
yourcashaintnothinbuttrash;stevemillerband;rock
yoursavinggrace1991;stevemillerband;rock
capturedbythemoment;steveperry;rock
goaway;steveperry;rock
ibelieve;steveperry;rock
youshouldbehappy;steveperry;rock
aftertheglitterfades2016remaster;stevienicks;rock
beautyandthebeast2016remaster;stevienicks;rock
belladonna2016remaster;stevienicks;rock
bluedenim;stevienicks;rock
crystal;stevienicks;rock
edgeofseventeen;stevienicks;rock
edgeofseventeen2016remaster;stevienicks;rock
enchanted2016remaster;stevienicks;rock
freefallin;stevienicks;rock
gateandgarden2016remaster;stevienicks;rock
howstillmylove2016remaster;stevienicks;rock
isingforthings;stevienicks;rock
ifanyonefalls2016remaster;stevienicks;rock
ifiwereyou;stevienicks;rock
ifyoueverdidbelieve;stevienicks;rock
kindofwoman2016remaster;stevienicks;rock
leatherandlacewithdonhenley;stevienicks;rock
nightbird2016remaster;stevienicks;rock
nospokenword;stevienicks;rock
nothingeverchanges2016remaster;stevienicks;rock
oohmylove;stevienicks;rock
outsidetherain2016remaster;stevienicks;rock
rhiannon2005;stevienicks;rock
rockalittlegoaheadlily;stevienicks;rock
sableonblond2016remaster;stevienicks;rock
sisterhoney;stevienicks;rock
somebecomestrangers;stevienicks;rock
standback2016remaster;stevienicks;rock
stopdragginmyheartaroundwithtompettyandtheheartbreakers;stevienicks;rock
thedealer;stevienicks;rock
thehighwayman2016remaster;stevienicks;rock
thinkaboutit2016remaster;stevienicks;rock
troubleinshangrila;stevienicks;rock
wholelottatrouble;stevienicks;rock
wildheart2016remaster;stevienicks;rock
leatherandlace2016remaster;stevienicksdonhenley;rock
iwillruntoyou2016remaster;stevienickstompetty;rock
stopdragginmyheartaroundwithtompettyandtheheartbreakers2016remaster;stevienickstompettyandtheheartbreakers;rock
athousandyears;sting;rock
brandnewday;sting;rock
bringonthenightwhentheworldisrunningdownyoumakethebestofwhatsstillaroundinparis1985;sting;rock
childrenscrusade;sting;rock
considermegone;sting;rock
desertrose;sting;rock
epiloguenothingboutme;sting;rock
fragile;sting;rock
heavycloudnorain;sting;rock
historywillteachusnothing;sting;rock
iburnforyouinarnhem;sting;rock
itsprobablyme;sting;rock
littlewing;sting;rock
loveisstrongerthanjusticethemunificentseven;sting;rock
madaboutyou;sting;rock
moonoverbourbonstreet;sting;rock
myfunnyfriendandmefromtheemperorsnewgroovesoundtrackversion;sting;rock
rocksteady;sting;rock
saintagnesandtheburningtrain;sting;rock
saintaugustineinhell;sting;rock
sevendays;sting;rock
shadowsintherain;sting;rock
shapeofmyheart;sting;rock
shestoogoodforme;sting;rock
sistermoon;sting;rock
somethingtheboysaid;sting;rock
straighttomyheart;sting;rock
thedreamoftheblueturtles;sting;rock
thehoundsofwinter;sting;rock
thelazarusheart;sting;rock
thesecretmarriage;sting;rock
theydancealoneguecasolo;sting;rock
weworktheblackseam;sting;rock
whyshouldicryforyouradiomix;sting;rock
jenny;studiokillers;rock
ad1928;styx;rock
ad1958;styx;rock
akuaku;styx;rock
boatontheriver;styx;rock
bornforadventure;styx;rock
castlewalls;styx;rock
clairdeluneballerina;styx;rock
coldwar;styx;rock
crystalball;styx;rock
doublelife;styx;rock
eddie;styx;rock
greatwhitehope;styx;rock
halfpennytwopenny;styx;rock
haventwebeenherebefore;styx;rock
heavymetalpoisoning;styx;rock
imok;styx;rock
jennifer;styx;rock
justgetthroughthisnight;styx;rock
lady95;styx;rock
lightup;styx;rock
lights;styx;rock
lonelychild;styx;rock
lonelypeople;styx;rock
lordsofthering;styx;rock
loveinthemidnight;styx;rock
maninthewilderness;styx;rock
midnightride;styx;rock
missamerica;styx;rock
motherdear;styx;rock
neversaynever;styx;rock
piecesofeight;styx;rock
prelude12;styx;rock
putmeon;styx;rock
queenofspades;styx;rock
rockrollfeeling;styx;rock
rockintheparadise;styx;rock
shecares;styx;rock
shooz;styx;rock
snowblind;styx;rock
suitemadameblue;styx;rock
superstars;styx;rock
thegrandfinale;styx;rock
thegrandillusion;styx;rock
themessage;styx;rock
thisoldman;styx;rock
asoapboxopera;supertramp;rock
aintnobodybutme;supertramp;rock
anothermanswoman;supertramp;rock
anothermanswomanatpavillondeparis1979;supertramp;rock
asylum;supertramp;rock
babaji;supertramp;rock
betterdays;supertramp;rock
breakfastinamericaatwembley1979;supertramp;rock
brotherwhereyoubound;supertramp;rock
cestlebon;supertramp;rock
casualconversations;supertramp;rock
casualconversations2010;supertramp;rock
childofvision;supertramp;rock
childofvision2010;supertramp;rock
childofvisionatpavillondeparis1979;supertramp;rock
crazy;supertramp;rock
crimeofthecentury;supertramp;rock
dontleavemenow;supertramp;rock
downstream;supertramp;rock
downstreamatpavillondeparis1979;supertramp;rock
easydoesit;supertramp;rock
eveninthequietestmoments;supertramp;rock
eveninthequietestmomentsatpavillondeparis1979;supertramp;rock
foolsoverture;supertramp;rock
foolsovertureatpavillondeparis1979;supertramp;rock
freeasabird;supertramp;rock
fromnowon;supertramp;rock
fromnowonatwembley1979;supertramp;rock
givealittlebitatpavillondeparis1979;supertramp;rock
gonehollywood;supertramp;rock
gonehollywood2010;supertramp;rock
goodbyestrangeratpavillondeparis1979;supertramp;rock
hideinyourshell;supertramp;rock
imbegginyou;supertramp;rock
ifeveryonewaslistening;supertramp;rock
itsalright;supertramp;rock
itsrainingagain;supertramp;rock
justanormalday;supertramp;rock
justanothernervouswreck;supertramp;rock
justanothernervouswreck2010;supertramp;rock
lady;supertramp;rock
lordisitmine;supertramp;rock
lordisitmine2010;supertramp;rock
loverboy;supertramp;rock
mykindoflady;supertramp;rock
noinbetween;supertramp;rock
ohdarling;supertramp;rock
ohdarling2010;supertramp;rock
ohdarlinginmiami1979;supertramp;rock
poorboy;supertramp;rock
putonyouroldbrownshoes;supertramp;rock
rudy;supertramp;rock
rudyatwembley1979;supertramp;rock
school;supertramp;rock
schoolatpavillondeparis1979;supertramp;rock
sistermoonshine;supertramp;rock
stillinlove;supertramp;rock
takethelongwayhomeatwembley1979;supertramp;rock
thelogicalsongatpavillondeparis1979;supertramp;rock
themeaning;supertramp;rock
twoofus;supertramp;rock
twoofusatpavillondeparis1979;supertramp;rock
waitingsolong;supertramp;rock
youstartedlaughingatpavillondeparis1979;supertramp;rock
brokenpromises;survivor;rock
